"statelist_2015","statelist_2005","ListingStatus","tessCode","tessURL","nsNationalStatus","nsStatusLastReviewed","scientificname","taxonomicauthorityid","commonname","taxonomicgroup","taxonomicrank","matchmethod","scientificnames_submitted"
"Tennessee,West Virginia","","Under Review in the Candidate or Petition Process","Q2Q1","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q2Q1","Vulnerable","2016-03-04","Marshallia grandiflora","https://services.itis.gov/?q=tsn:38066","Monongahela Barbara's buttons","Plants","Species","Exact Match","Marshallia grandiflora"
"Georgia","Georgia","Endangered","E089","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E089","Critically Imperiled","2004-06-30","Etheostoma etowahae","https://services.itis.gov/?q=tsn:553378","Etowah darter","Fish","Species","Exact Match","Etheostoma etowahae"
"Georgia,South Carolina","Georgia,South Carolina","Resolved Taxon","E06V","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E06V","Imperiled","1996-12-05","Elassoma okatie","https://services.itis.gov/?q=tsn:168173","bluebarred pygmy sunfish","Fish","Species","Exact Match","Elassoma okatie"
"Georgia","Georgia","Under Review in the Candidate or Petition Process","E06R","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E06R","Imperiled","2004-07-09","Cyprinella xaenura","https://services.itis.gov/?q=tsn:163814","Altamaha shiner","Fish","Species","Exact Match","Cyprinella xaenura"
"Georgia","Georgia","Under Review in the Candidate or Petition Process","K06N","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K06N","Imperiled","1996-02-19","Cambarus strigosus","https://services.itis.gov/?q=tsn:97409","Lean Crayfish","Crustaceans","Species","Exact Match","Cambarus strigosus"
"Georgia","Georgia","Under Review in the Candidate or Petition Process","K06M","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K06M","Imperiled","1996-02-19","Cambarus speciosus","https://services.itis.gov/?q=tsn:97405","Beautiful Crayfish","Crustaceans","Species","Exact Match","Cambarus speciosus"
"Georgia","Georgia","Under Review in the Candidate or Petition Process","K06A","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K06A","Imperiled","2010-06-15","Cambarus coosawattae","https://services.itis.gov/?q=tsn:97355","Coosawattae crayfish","Crustaceans","Species","Exact Match","Cambarus coosawattae"
"Texas","","Species of Concern","Q0VM","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q0VM","Critically Imperiled","Unknown","Galium correllii","https://services.itis.gov/?q=tsn:34849","cliff bedstraw","Plants","Species","Exact Match","Galium correllii"
"Oklahoma","Oklahoma","Resolved Taxon","C07F","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C07F","Secure","1996-10-05","Cnemidophorus tesselatus","https://services.itis.gov/?q=tsn:174026","Checkered Whiptail","Reptiles","Species","Exact Match","Cnemidophorus tesselatus"
"Texas","Texas","Resolved Taxon","J01Y","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=J01Y","Critically Imperiled","2002-08-21","Cicurina medina","https://services.itis.gov/?q=tsn:876197","no common name","Arachnids","Species","Exact Match","Cicurina medina, Cicurina medina (Gertsch)"
"Georgia","Georgia","Under Review in the Candidate or Petition Process","Q0XP","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q0XP","Imperiled","Unknown","Hartwrightia floridana","https://services.itis.gov/?q=tsn:37585","Florida hartwrightia","Plants","Species","Exact Match","Hartwrightia floridana"
"Alabama,Arkansas,Florida,Georgia,Illinois,Indiana,Kansas,Kentucky,Mississippi,Missouri,North Carolina,Oklahoma,Tennessee,Virginia","Alabama,Arkansas,Florida,Georgia,Illinois,Indiana,Kansas,Kentucky,Mississippi,Missouri,North Carolina,Oklahoma,Tennessee,Virginia","Endangered","A04J","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=A04J","Vulnerable","2014-06-02","Myotis grisescens","https://services.itis.gov/?q=tsn:179997","gray myotis","Mammals","Species","Exact Match","Myotis grisescens"
"Oklahoma","Oklahoma","Resolved Taxon","K00H","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K00H","Critically Imperiled","2002-08-21","Stygobromus bowmani","https://services.itis.gov/?q=tsn:93885","Bowman's cave amphipod","Crustaceans","Species","Exact Match","Stygobromus bowmani"
"Oklahoma","Oklahoma","Species of Concern","K014","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K014","Imperiled","2002-08-21","Allocrangonyx pellucidus","https://services.itis.gov/?q=tsn:95101","Oklahoma cave amphipod","Crustaceans","Species","Fuzzy Match","Allocragonyx pellucidus"
"Alabama","Alabama","Under Review in the Candidate or Petition Process","G069","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G069","Critically Imperiled","1999-09-14","Elimia nassula","https://services.itis.gov/?q=tsn:71789","round-rib elimia","Mollusks","Species","Exact Match","Elimia nassula"
"Georgia","Georgia","Under Review in the Candidate or Petition Process","Q1M0","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q1M0","Imperiled","Unknown","Rudbeckia auriculata","https://services.itis.gov/?q=tsn:36767","eared coneflower","Plants","Species","Exact Match","Rudbeckia auriculata"
"Texas","","Species of Concern","Q2LJ","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q2LJ","Imperiled","Unknown","Valerianella texana","https://services.itis.gov/?q=tsn:35399","Texas cornsalad","Plants","Species","Exact Match","Valerianella texana"
"Florida","Florida","Under Review in the Candidate or Petition Process","K07G","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K07G","Critically Imperiled","2007-08-08","Procambarus milleri","https://services.itis.gov/?q=tsn:97541","Miami cave crayfish","Crustaceans","Species","Exact Match","Procambarus milleri"
"Texas","","Resolved Taxon","Q18U","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q18U","Vulnerable","2015-10-07","Muhlenbergia villiflora var. villosa","https://services.itis.gov/?q=tsn:566267","Villous muhly","Plants","Variety","Exact Match","Muhlenbergia villiflora var. villosa"
"Kentucky","","Species of Concern","K01R","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K01R","Critically Imperiled","1999-11-03","Orconectes jeffersoni","https://services.itis.gov/?q=tsn:97451","Louisville crayfish","Crustaceans","Species","Exact Match","Orconectes jeffersoni"
"Texas","","Endangered","Q07V","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q07V","Critically Imperiled","Unknown","Astrophytum asterias","https://services.itis.gov/?q=tsn:192203","sanddollar","Plants","Species","Exact Match","Astrophytum asterias"
"Kentucky","","Under Review in the Candidate or Petition Process","K074","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K074","Imperiled","2008-09-17","Orconectes packardi","http://www.marinespecies.org/rest/AphiaRecordByAphiaID/885370","Appalachian Cave Crayfish","Crustaceans","Species","Exact Match","Orconectes packardi"
"Florida","Florida","Species of Concern","I0A5","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0A5","Possibly Extirpated","2005-03-31","Ochrotrichia provosti","https://services.itis.gov/?q=tsn:115759","Provost's Somber Caddisfly","Insects","Species","Exact Match","Ochrotrichia provosti"
"Texas","","Species of Concern","I0EZ","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0EZ","Imperiled","1997-09-01","Cicindela nigrocoerulea subtropica","https://services.itis.gov/?q=tsn:697855","Subtropical Black Sky Tiger Beetle","Insects","Subspecies","Exact Match","Cicindela nigrocoerulea subtropica"
"Florida,South Carolina,Wisconsin","Florida,South Carolina,Wisconsin","Species of Concern","I09M","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I09M","Apparently Secure","2001-09-24","Dolania americana","https://services.itis.gov/?q=tsn:101524","American Sand-burrowing Mayfly","Insects","Species","Exact Match","Dolania Americana, Dolania americana"
"Mississippi","Mississippi","Under Review in the Candidate or Petition Process","C01V","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C01V","Vulnerable","1996-10-21","Graptemys nigrinoda","https://services.itis.gov/?q=tsn:173797","Black-knobbed Map Turtle","Reptiles","Species","Exact Match","Graptemys nigrinoda"
"Texas","","Species of Concern","Q3DN","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q3DN","Imperiled","2014-08-01","Hexalectris warnockii","https://services.itis.gov/?q=tsn:502982","Texas crested coralroot","Plants","Species","Exact Match","Hexalectris warnockii"
"Georgia","","Under Review in the Candidate or Petition Process","Q3PK","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q3PK","Critically Imperiled","Unknown","Ptilimnium ahlesii","https://services.itis.gov/?q=tsn:822328","coastal mock bishopweed","Plants","Species","Exact Match","Ptilimnium ahlesii"
"Alabama,Georgia","","Under Review in the Candidate or Petition Process","E079","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E079","Imperiled","2006-02-08","Percina crypta","https://services.itis.gov/?q=tsn:913921","Halloween darter","Fish","Species","Exact Match","Percina crypta, Percina crypta "
"Georgia","Georgia","Under Review in the Candidate or Petition Process","Q09P","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q09P","Imperiled","2015-12-15","Arnoglossum diversifolium","https://services.itis.gov/?q=tsn:36584","variableleaf Indian plantain","Plants","Species","Exact Match","Arnoglossum diversifolium"
"Alabama,Florida,Georgia","","Endangered","D042","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=D042","Imperiled","2007-04-23","Ambystoma bishopi","https://services.itis.gov/?q=tsn:775866","Reticulated Flatwoods Salamander","Amphibians","Species","Exact Match","Ambystoma bishopi"
"Alabama,Georgia","","Species of Concern","F02A","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F02A","Critically Imperiled","2011-12-27","Elliptio nigella","https://services.itis.gov/?q=tsn:79966","winged spike","Mollusks","Species","Exact Match","Elliptio nigella"
"Alabama","","Species of Concern","G03M","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G03M","Critically Imperiled","2003-10-22","Stiobia nana","https://services.itis.gov/?q=tsn:70709","sculpin snail","Mollusks","Species","Exact Match","Stiobia nana"
"Alabama","","Species of Concern","G05U","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G05U","Critically Imperiled","2012-01-11","Rhodacme filosa","https://services.itis.gov/?q=tsn:76589","wicker ancylid","Mollusks","Species","Fuzzy Match","Rhodacmea filosa"
"Alabama","","Under Review in the Candidate or Petition Process","G08A","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G08A","Critically Imperiled","2011-10-04","Leptoxis compacta","https://services.itis.gov/?q=tsn:71606","oblong rocksnail","Mollusks","Species","Exact Match","Leptoxis compacta"
"Texas","Texas","Resolved Taxon","J02D","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=J02D","Critically Imperiled","2002-08-21","Cicurina selecta","https://services.itis.gov/?q=tsn:876239","no common name","Arachnids","Species","Exact Match","Cicurina selecta, Cicurina selecta (Gertsch)"
"Alabama","","Under Review in the Candidate or Petition Process","G0CH","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G0CH","Critically Imperiled","2006-04-10","Pleurobema athearni","https://services.itis.gov/?q=tsn:983587","Canoe Creek Clubshell","Mollusks","Species","Exact Match","Pleurobema athearni"
"North Carolina","North Carolina","Species of Concern","K03L","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K03L","Vulnerable","1999-11-03","Procambarus medialis","https://services.itis.gov/?q=tsn:97592","Pamlico Crayfish","Crustaceans","Species","Exact Match","Procambarus medialis"
"Tennessee","","Under Review in the Candidate or Petition Process","Q03T","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q03T","Vulnerable","Unknown","Stellaria fontinalis","https://services.itis.gov/?q=tsn:20180","American water starwort","Plants","Species","Exact Match","Stellaria fontinalis"
"Georgia","Georgia","Resolved Taxon","Q1LC","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q1LC","Vulnerable","Unknown","Rhododendron prunifolium","https://services.itis.gov/?q=tsn:23728","plumleaf azalea","Plants","Species","Exact Match","Rhododendron prunifolium"
"Alabama,Florida","Alabama,Florida","Endangered","F02N","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F02N","Critically Imperiled","1998-08-14","Ptychobranchus jonesi","https://services.itis.gov/?q=tsn:80160","southern kidneyshell","Mollusks","Species","Exact Match","Ptychobranchus jonesi"
"Kentucky,Tennessee","Kentucky,Tennessee","Endangered","F01K","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F01K","Critically Imperiled","1998-12-15","Alasmidonta atropurpurea","https://services.itis.gov/?q=tsn:79928","Cumberland elktoe","Mollusks","Species","Exact Match","Alasmidonta atropurpurea"
"Alabama,Florida,Georgia","Alabama,Florida,Georgia","Endangered","F02S","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F02S","Imperiled","1998-03-04","Pleurobema pyriforme","https://services.itis.gov/?q=tsn:80111","oval pigtoe","Mollusks","Species","Exact Match","Pleurobema pyriforme"
"Texas","Texas","Endangered","E005","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E005","Critically Imperiled","1996-12-05","Gambusia heterochir","https://services.itis.gov/?q=tsn:165887","Clear Creek gambusia","Fish","Species","Exact Match","Gambusia heterochir"
"Alabama,Florida,Georgia,South Carolina","Alabama,Florida,Georgia,South Carolina","Under Review in the Candidate or Petition Process","C03Z","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C03Z","Vulnerable","2005-09-23","Pituophis melanoleucus mugitus","https://services.itis.gov/?q=tsn:209398","Florida Pine Snake","Reptiles","Subspecies","Exact Match","Pituophis melanoleucus mugitus"
"Alabama","Alabama","Under Review in the Candidate or Petition Process","K03V","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K03V","Critically Imperiled","2002-08-21","Orconectes sheltae","https://services.itis.gov/?q=tsn:650380","Shelta Cave crayfish","Crustaceans","Species","Exact Match","Orconectes sheltae"
"Alabama","Alabama","Endangered","E04C","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E04C","Imperiled","1996-12-05","Notropis cahabae","https://services.itis.gov/?q=tsn:163480","Cahaba shiner","Fish","Species","Exact Match","Notropis cahabae"
"Alabama","Alabama","Endangered","F01W","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F01W","Critically Imperiled","2000-08-29","Margaritifera marrianae","https://services.itis.gov/?q=tsn:80374","Alabama pearlshell","Mollusks","Species","Exact Match","Margaritifera marrianae"
"Alabama","Alabama","Endangered","G08C","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G08C","Critically Imperiled","1999-09-14","Leptoxis plicata","https://services.itis.gov/?q=tsn:71620","plicate rocksnail","Mollusks","Species","Exact Match","Leptoxis plicata"
"Alabama","Alabama","Endangered","E00U","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E00U","Critically Imperiled","1996-12-05","Etheostoma nuchale","https://services.itis.gov/?q=tsn:168415","watercress darter","Fish","Species","Exact Match","Etheostoma nuchale , Etheostoma nuchale"
"Alabama,Florida","Alabama,Florida","Threatened","F03O","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F03O","Critically Imperiled","2000-11-09","Elliptio chipolaensis","https://services.itis.gov/?q=tsn:79956","Chipola slabshell","Mollusks","Species","Exact Match","Elliptio chipolaensis"
"Alabama","Alabama","Resolved Taxon","G06R","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G06R","Imperiled","2006-11-29","Elimia variata","https://services.itis.gov/?q=tsn:71847","squat elimia","Mollusks","Species","Exact Match","Elimia variata"
"Alabama","Alabama","Under Review in the Candidate or Petition Process","G0C7","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G0C7","Imperiled","2006-11-29","Elimia melanoides","http://www.marinespecies.org/rest/AphiaRecordByAphiaID/1116955","Black Mudalia","Mollusks","Species","Exact Match","Elimia melanoides"
"Alabama","Alabama","Under Review in the Candidate or Petition Process","G0GB","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G0GB","Critically Imperiled","2000-05-30","Elimia cochliaris","https://services.itis.gov/?q=tsn:71730","Cockle Elimia","Mollusks","Species","Exact Match","Elimia cochliaris"
"Alabama","Alabama","Under Review in the Candidate or Petition Process","G06D","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G06D","Critically Imperiled","1999-09-14","Elimia annettae","https://services.itis.gov/?q=tsn:71661","Lilyshoals elimia","Mollusks","Species","Exact Match","Elimia annettae"
